Driver,DriverNumber,LapNumber,LapTime_sec,Sector1Time_sec,Sector2Time_sec,Sector3Time_sec,SpeedI1,SpeedI2,SpeedFL,SpeedST,Stint,Compound,TyreLife,FreshTyre,PitOutTime_sec,PitInTime_sec,Position,TrackStatus,IsPersonalBest,IsAccurate,Team
HAM,44,10.0,97.569,26.001,29.511,42.057,273.0,266.0,269.0,315.0,1.0,MEDIUM,15.0,False,,,3.0,1,False,True,Ferrari
HAM,44,11.0,98.154,25.665,29.57,42.919,273.0,267.0,276.0,304.0,1.0,MEDIUM,16.0,False,,,4.0,1,False,True,Ferrari
HAM,44,12.0,97.614,25.771,29.425,42.418,279.0,270.0,278.0,315.0,1.0,MEDIUM,17.0,False,,,4.0,1,False,True,Ferrari
HAM,44,13.0,110.03,25.895,29.698,54.437,279.0,269.0,,309.0,1.0,MEDIUM,18.0,False,,4086.947,4.0,124,False,False,Ferrari
HAM,44,14.0,,56.851,42.365,61.229,189.0,197.0,127.0,143.0,2.0,SOFT,6.0,False,4114.653,,4.0,4,False,False,Ferrari
HAM,44,15.0,146.416,38.798,43.497,64.121,212.0,220.0,191.0,113.0,2.0,SOFT,7.0,False,,,4.0,4,False,False,Ferrari
HAM,44,16.0,141.373,37.821,41.423,62.129,248.0,189.0,270.0,187.0,2.0,SOFT,8.0,False,,,4.0,41,False,False,Ferrari
HAM,44,17.0,96.427,25.584,29.017,41.826,283.0,275.0,281.0,334.0,2.0,SOFT,9.0,False,,,4.0,1,True,True,Ferrari
HAM,44,18.0,94.926,24.816,28.488,41.622,273.0,270.0,274.0,305.0,2.0,SOFT,10.0,False,,,3.0,1,True,True,Ferrari
HAM,44,19.0,95.129,25.091,28.612,41.426,277.0,267.0,272.0,316.0,2.0,SOFT,11.0,False,,,3.0,1,False,True,Ferrari
BOR,5,1.0,,,31.919,44.536,288.0,272.0,275.0,324.0,1.0,MEDIUM,7.0,False,,,13.0,12,False,False,Audi
BOR,5,2.0,99.004,26.399,30.046,42.559,275.0,280.0,257.0,327.0,1.0,MEDIUM,8.0,False,,,12.0,1,True,True,Audi
BOR,5,3.0,99.246,26.401,30.024,42.821,265.0,270.0,274.0,310.0,1.0,MEDIUM,9.0,False,,,12.0,1,False,True,Audi
BOR,5,4.0,98.516,25.898,29.854,42.764,277.0,274.0,275.0,311.0,1.0,MEDIUM,10.0,False,,,12.0,1,True,True,Audi
BOR,5,5.0,98.756,25.875,29.917,42.964,282.0,276.0,277.0,320.0,1.0,MEDIUM,11.0,False,,,12.0,1,False,True,Audi
BOR,5,6.0,98.748,26.135,29.938,42.675,287.0,275.0,275.0,333.0,1.0,MEDIUM,12.0,False,,,12.0,1,False,True,Audi
BOR,5,7.0,99.464,26.063,30.502,42.899,279.0,271.0,279.0,321.0,1.0,MEDIUM,13.0,False,,,12.0,1,False,True,Audi
BOR,5,8.0,99.358,26.161,30.261,42.936,273.0,277.0,277.0,325.0,1.0,MEDIUM,14.0,False,,,12.0,1,False,True,Audi
BOR,5,9.0,99.41,26.203,30.221,42.986,287.0,274.0,278.0,334.0,1.0,MEDIUM,15.0,False,,,12.0,1,False,True,Audi
BOR,5,10.0,99.819,26.097,30.661,43.061,284.0,273.0,277.0,320.0,1.0,MEDIUM,16.0,False,,,12.0,1,False,True,Audi
BOR,5,11.0,100.21,26.137,30.934,43.139,287.0,275.0,262.0,343.0,1.0,MEDIUM,17.0,False,,,11.0,1,False,True,Audi
BOR,5,12.0,101.875,27.428,30.407,44.04,281.0,275.0,275.0,321.0,1.0,MEDIUM,18.0,False,,,14.0,1,False,True,Audi
BOR,5,13.0,117.491,26.258,31.523,59.71,283.0,197.0,176.0,234.0,1.0,MEDIUM,19.0,False,,,12.0,124,False,False,Audi
BOR,5,14.0,136.074,36.29,41.77,58.014,252.0,206.0,175.0,255.0,1.0,MEDIUM,20.0,False,,,12.0,4,False,False,Audi
BOR,5,15.0,146.855,37.069,44.29,65.496,189.0,249.0,180.0,227.0,1.0,MEDIUM,21.0,False,,,12.0,4,False,False,Audi
BOR,5,16.0,136.275,37.402,39.429,59.444,205.0,210.0,276.0,235.0,1.0,MEDIUM,22.0,False,,,12.0,41,False,False,Audi
BOR,5,17.0,98.848,25.738,30.056,43.054,294.0,276.0,278.0,328.0,1.0,MEDIUM,23.0,False,,,13.0,1,False,True,Audi
BOR,5,18.0,97.8,25.721,29.856,42.223,288.0,276.0,277.0,333.0,1.0,MEDIUM,24.0,False,,,13.0,1,True,True,Audi
BOR,5,19.0,98.544,25.754,30.185,42.605,284.0,276.0,266.0,338.0,1.0,MEDIUM,25.0,False,,,13.0,1,False,True,Audi
SAI,55,1.0,,,32.373,44.31,269.0,272.0,273.0,317.0,1.0,HARD,1.0,True,,,14.0,12,False,False,Williams
SAI,55,2.0,100.237,26.44,30.836,42.961,282.0,272.0,266.0,334.0,1.0,HARD,2.0,True,,,15.0,1,True,True,Williams
SAI,55,3.0,99.649,26.35,30.373,42.926,284.0,270.0,269.0,340.0,1.0,HARD,3.0,True,,,15.0,1,True,True,Williams
SAI,55,4.0,98.884,25.988,30.279,42.617,286.0,273.0,273.0,332.0,1.0,HARD,4.0,True,,,15.0,1,True,True,Williams
SAI,55,5.0,98.729,25.863,30.233,42.633,290.0,275.0,275.0,326.0,1.0,HARD,5.0,True,,,15.0,1,True,True,Williams
SAI,55,6.0,98.334,25.868,30.055,42.411,292.0,277.0,276.0,336.0,1.0,HARD,6.0,True,,,15.0,1,True,True,Williams
SAI,55,7.0,99.241,25.944,30.382,42.915,289.0,274.0,273.0,331.0,1.0,HARD,7.0,True,,,15.0,1,False,True,Williams
SAI,55,8.0,99.699,26.071,30.672,42.956,288.0,267.0,270.0,335.0,1.0,HARD,8.0,True,,,15.0,1,False,True,Williams
SAI,55,9.0,99.329,26.07,30.288,42.971,290.0,279.0,265.0,351.0,1.0,HARD,9.0,True,,,15.0,1,False,True,Williams
SAI,55,10.0,99.769,26.332,30.454,42.983,283.0,270.0,272.0,351.0,1.0,HARD,10.0,True,,,15.0,1,False,True,Williams
SAI,55,11.0,100.385,26.369,31.062,42.954,293.0,260.0,262.0,341.0,1.0,HARD,11.0,True,,,14.0,1,False,True,Williams
SAI,55,12.0,99.393,26.29,30.151,42.952,281.0,268.0,268.0,341.0,1.0,HARD,12.0,True,,,13.0,1,False,True,Williams
SAI,55,13.0,116.659,26.226,31.512,58.921,274.0,219.0,186.0,252.0,1.0,HARD,13.0,True,,,11.0,124,False,False,Williams
SAI,55,14.0,136.411,36.313,41.73,58.368,258.0,221.0,176.0,251.0,1.0,HARD,14.0,True,,,11.0,4,False,False,Williams
SAI,55,15.0,146.928,37.202,43.353,66.373,208.0,228.0,191.0,236.0,1.0,HARD,15.0,True,,,11.0,4,False,False,Williams
SAI,55,16.0,136.522,37.291,39.823,59.408,263.0,199.0,273.0,232.0,1.0,HARD,16.0,True,,,11.0,41,False,False,Williams
SAI,55,17.0,98.613,25.818,30.053,42.742,289.0,278.0,270.0,337.0,1.0,HARD,17.0,True,,,11.0,1,False,True,Williams
SAI,55,18.0,97.913,25.962,29.662,42.289,291.0,279.0,276.0,330.0,1.0,HARD,18.0,True,,,12.0,1,True,True,Williams
SAI,55,19.0,99.094,25.848,30.402,42.844,306.0,274.0,257.0,343.0,1.0,HARD,19.0,True,,,12.0,1,False,True,Williams
HAD,6,1.0,,,31.446,43.528,294.0,283.0,278.0,325.0,1.0,SOFT,4.0,False,,,9.0,12,False,False,Red Bull Racing
HAD,6,2.0,99.458,26.012,30.597,42.849,285.0,276.0,278.0,318.0,1.0,SOFT,5.0,False,,,9.0,1,True,True,Red Bull Racing
HAD,6,3.0,98.535,25.961,30.276,42.298,277.0,272.0,276.0,318.0,1.0,SOFT,6.0,False,,,8.0,1,True,True,Red Bull Racing
HAD,6,4.0,99.748,26.049,30.266,43.433,276.0,267.0,277.0,312.0,1.0,SOFT,7.0,False,,,9.0,1,False,True,Red Bull Racing
HAD,6,5.0,98.704,25.943,29.995,42.766,282.0,272.0,277.0,312.0,1.0,SOFT,8.0,False,,,8.0,1,False,True,Red Bull Racing
HAD,6,6.0,99.293,25.932,30.323,43.038,280.0,270.0,276.0,316.0,1.0,SOFT,9.0,False,,,8.0,1,False,True,Red Bull Racing
HAD,6,7.0,99.184,26.063,30.281,42.84,279.0,270.0,277.0,314.0,1.0,SOFT,10.0,False,,,8.0,1,False,True,Red Bull Racing
HAD,6,8.0,99.203,26.21,30.219,42.774,278.0,276.0,276.0,320.0,1.0,SOFT,11.0,False,,,8.0,1,False,True,Red Bull Racing
HAD,6,9.0,100.166,26.141,30.527,43.498,283.0,274.0,277.0,312.0,1.0,SOFT,12.0,False,,,9.0,1,False,True,Red Bull Racing
HAD,6,10.0,99.658,26.167,30.696,42.795,279.0,271.0,275.0,321.0,1.0,SOFT,13.0,False,,,9.0,1,False,True,Red Bull Racing
HAD,6,11.0,100.438,26.504,30.688,43.246,282.0,276.0,277.0,309.0,1.0,SOFT,14.0,False,,,9.0,1,False,True,Red Bull Racing
HAD,6,12.0,101.0,26.427,31.074,43.499,281.0,272.0,272.0,315.0,1.0,SOFT,15.0,False,,,10.0,1,False,True,Red Bull Racing
HAD,6,13.0,122.834,26.876,32.174,63.784,283.0,230.0,,189.0,1.0,SOFT,16.0,False,,4123.646,14.0,124,False,False,Red Bull Racing
HAD,6,14.0,,61.616,40.611,56.9,225.0,157.0,231.0,200.0,2.0,SOFT,8.0,False,4154.83,,17.0,4,False,False,Red Bull Racing
HAD,6,15.0,128.219,30.469,32.911,64.839,252.0,265.0,119.0,165.0,2.0,SOFT,9.0,False,,,17.0,4,False,False,Red Bull Racing
HAD,6,16.0,132.004,35.463,40.402,56.139,251.0,187.0,278.0,282.0,2.0,SOFT,10.0,False,,,17.0,41,False,False,Red Bull Racing
HAD,6,17.0,97.728,25.315,29.996,42.417,289.0,283.0,280.0,322.0,2.0,SOFT,11.0,False,,,15.0,1,True,True,Red Bull Racing
HAD,6,18.0,96.912,25.244,29.573,42.095,284.0,277.0,282.0,323.0,2.0,SOFT,12.0,False,,,15.0,1,True,True,Red Bull Racing
HAD,6,19.0,97.803,25.469,30.042,42.292,290.0,280.0,275.0,341.0,2.0,SOFT,13.0,False,,,15.0,1,False,True,Red Bull Racing
RUS,63,1.0,,,30.512,42.404,284.0,268.0,271.0,314.0,1.0,MEDIUM,4.0,False,,,1.0,12,False,False,Mercedes
RUS,63,2.0,98.258,26.292,29.399,42.567,281.0,267.0,270.0,313.0,1.0,MEDIUM,5.0,False,,,2.0,1,True,True,Mercedes
RUS,63,3.0,96.852,25.875,29.381,41.596,283.0,267.0,268.0,317.0,1.0,MEDIUM,6.0,False,,,1.0,1,True,True,Mercedes
RUS,63,4.0,98.518,26.188,30.034,42.296,286.0,266.0,278.0,307.0,1.0,MEDIUM,7.0,False,,,2.0,1,False,True,Mercedes
RUS,63,5.0,96.899,25.469,29.381,42.049,286.0,273.0,268.0,319.0,1.0,MEDIUM,8.0,False,,,1.0,1,False,True,Mercedes
RUS,63,6.0,96.715,25.577,29.017,42.121,277.0,263.0,273.0,301.0,1.0,MEDIUM,9.0,False,,,1.0,1,True,True,Mercedes
RUS,63,7.0,96.914,25.78,29.037,42.097,279.0,264.0,273.0,302.0,1.0,MEDIUM,10.0,False,,,1.0,1,False,True,Mercedes
RUS,63,8.0,96.96,25.628,29.116,42.216,278.0,266.0,275.0,303.0,1.0,MEDIUM,11.0,False,,,1.0,1,False,True,Mercedes
RUS,63,9.0,97.092,25.614,29.428,42.05,280.0,266.0,274.0,304.0,1.0,MEDIUM,12.0,False,,,1.0,1,False,True,Mercedes
RUS,63,10.0,96.746,25.612,29.201,41.933,280.0,264.0,274.0,306.0,1.0,MEDIUM,13.0,False,,,1.0,1,False,True,Mercedes
RUS,63,11.0,97.252,25.736,29.247,42.269,278.0,265.0,272.0,303.0,1.0,MEDIUM,14.0,False,,,1.0,1,False,True,Mercedes
RUS,63,12.0,97.563,25.81,29.371,42.382,278.0,266.0,274.0,301.0,1.0,MEDIUM,15.0,False,,,1.0,1,False,True,Mercedes
RUS,63,13.0,105.9,25.78,29.286,50.834,279.0,265.0,,302.0,1.0,MEDIUM,16.0,False,,4076.536,1.0,124,False,False,Mercedes
RUS,63,14.0,,53.687,46.676,63.523,134.0,145.0,166.0,165.0,2.0,SOFT,1.0,True,4099.869,,1.0,4,False,False,Mercedes
RUS,63,15.0,148.326,41.355,43.818,63.153,216.0,114.0,226.0,244.0,2.0,SOFT,2.0,True,,,1.0,4,False,False,Mercedes
RUS,63,16.0,144.353,37.825,43.539,62.989,249.0,234.0,272.0,200.0,2.0,SOFT,3.0,True,,,1.0,41,False,False,Mercedes
RUS,63,17.0,95.506,25.093,28.688,41.725,283.0,271.0,274.0,300.0,2.0,SOFT,4.0,True,,,1.0,1,True,True,Mercedes
RUS,63,18.0,95.101,25.019,28.661,41.421,279.0,265.0,277.0,301.0,2.0,SOFT,5.0,True,,,1.0,1,True,True,Mercedes
RUS,63,19.0,95.265,25.054,28.813,41.398,279.0,265.0,267.0,316.0,2.0,SOFT,6.0,True,,,1.0,1,False,True,Mercedes
BOT,77,1.0,,,32.755,46.91,256.0,258.0,274.0,317.0,1.0,MEDIUM,1.0,True,,,21.0,12,False,False,Cadillac
BOT,77,2.0,101.399,26.754,31.108,43.537,275.0,269.0,273.0,329.0,1.0,MEDIUM,2.0,True,,,21.0,1,True,True,Cadillac
BOT,77,3.0,99.895,26.579,30.338,42.978,273.0,268.0,275.0,325.0,1.0,MEDIUM,3.0,True,,,21.0,1,True,True,Cadillac
BOT,77,4.0,99.944,26.423,30.368,43.153,274.0,265.0,274.0,327.0,1.0,MEDIUM,4.0,True,,,21.0,1,False,True,Cadillac
BOT,77,5.0,99.823,26.411,30.422,42.99,277.0,266.0,273.0,328.0,1.0,MEDIUM,5.0,True,,,21.0,1,True,True,Cadillac
BOT,77,6.0,99.477,26.39,30.536,42.551,283.0,267.0,276.0,329.0,1.0,MEDIUM,6.0,True,,,21.0,1,True,True,Cadillac
BOT,77,7.0,99.569,26.232,30.487,42.85,280.0,266.0,276.0,321.0,1.0,MEDIUM,7.0,True,,,21.0,1,False,True,Cadillac
BOT,77,8.0,99.567,26.38,30.578,42.609,280.0,266.0,271.0,338.0,1.0,MEDIUM,8.0,True,,,20.0,1,False,True,Cadillac
BOT,77,9.0,99.262,26.159,30.349,42.754,278.0,268.0,274.0,321.0,1.0,MEDIUM,9.0,True,,,20.0,1,True,True,Cadillac
BOT,77,10.0,104.457,26.231,30.708,47.518,277.0,265.0,234.0,320.0,1.0,MEDIUM,10.0,True,,,21.0,1,False,True,Cadillac
BOT,77,11.0,109.652,28.532,32.507,48.613,247.0,282.0,221.0,278.0,1.0,MEDIUM,11.0,True,,,21.0,1,False,True,Cadillac
BOT,77,12.0,132.718,30.0,36.479,66.239,242.0,209.0,,209.0,1.0,MEDIUM,12.0,True,,4058.88,21.0,124,False,False,Cadillac
PIA,81,1.0,,,30.947,42.881,284.0,269.0,276.0,323.0,1.0,MEDIUM,5.0,False,,,5.0,12,False,False,McLaren
PIA,81,2.0,98.355,25.956,30.102,42.297,288.0,272.0,267.0,319.0,1.0,MEDIUM,6.0,False,,,5.0,1,True,True,McLaren
PIA,81,3.0,97.76,25.954,29.719,42.087,285.0,269.0,269.0,319.0,1.0,MEDIUM,7.0,False,,,5.0,1,True,True,McLaren
PIA,81,4.0,98.633,25.83,29.799,43.004,284.0,273.0,265.0,326.0,1.0,MEDIUM,8.0,False,,,6.0,1,False,True,McLaren
PIA,81,5.0,97.718,25.979,29.458,42.281,282.0,268.0,267.0,320.0,1.0,MEDIUM,9.0,False,,,5.0,1,True,True,McLaren
PIA,81,6.0,98.039,25.887,29.252,42.9,279.0,268.0,275.0,313.0,1.0,MEDIUM,10.0,False,,,6.0,1,False,True,McLaren
PIA,81,7.0,97.548,25.729,29.486,42.333,288.0,275.0,273.0,314.0,1.0,MEDIUM,11.0,False,,,6.0,1,True,True,McLaren
PIA,81,8.0,97.603,25.932,29.408,42.263,287.0,275.0,273.0,318.0,1.0,MEDIUM,12.0,False,,,6.0,1,False,True,McLaren
PIA,81,9.0,97.759,25.723,29.694,42.342,281.0,267.0,275.0,310.0,1.0,MEDIUM,13.0,False,,,6.0,1,False,True,McLaren
PIA,81,10.0,98.085,25.685,29.776,42.624,282.0,269.0,271.0,312.0,1.0,MEDIUM,14.0,False,,,6.0,1,False,True,McLaren
PIA,81,11.0,98.541,25.944,29.715,42.882,283.0,273.0,277.0,300.0,1.0,MEDIUM,15.0,False,,,6.0,1,False,True,McLaren
PIA,81,12.0,99.015,25.801,29.776,43.438,282.0,273.0,278.0,298.0,1.0,MEDIUM,16.0,False,,,6.0,1,False,True,McLaren
PIA,81,13.0,113.061,25.811,29.954,57.296,279.0,273.0,,186.0,1.0,MEDIUM,17.0,False,,4095.604,6.0,124,False,False,McLaren
PIA,81,14.0,,53.447,43.247,59.061,248.0,219.0,164.0,234.0,2.0,SOFT,4.0,False,4119.106,,8.0,4,False,False,McLaren
PIA,81,15.0,148.037,37.851,43.813,66.373,225.0,191.0,168.0,123.0,2.0,SOFT,5.0,False,,,8.0,4,False,False,McLaren
PIA,81,16.0,137.978,36.877,40.791,60.31,247.0,222.0,274.0,233.0,2.0,SOFT,6.0,False,,,7.0,41,False,False,McLaren
PIA,81,17.0,95.97,24.983,29.171,41.816,298.0,286.0,278.0,310.0,2.0,SOFT,7.0,False,,,5.0,1,True,True,McLaren
PIA,81,18.0,96.874,25.094,28.967,42.813,282.0,271.0,279.0,291.0,2.0,SOFT,8.0,False,,,6.0,1,False,True,McLaren
PIA,81,19.0,95.635,25.041,28.949,41.645,289.0,277.0,267.0,320.0,2.0,SOFT,9.0,False,,,6.0,1,True,True,McLaren
BEA,87,1.0,,,31.205,43.229,291.0,266.0,278.0,321.0,1.0,MEDIUM,7.0,False,,,7.0,12,False,False,Haas F1 Team
BEA,87,2.0,99.413,25.863,31.073,42.477,279.0,269.0,275.0,329.0,1.0,MEDIUM,8.0,False,,,7.0,1,True,True,Haas F1 Team
BEA,87,3.0,98.299,25.962,29.841,42.496,272.0,264.0,274.0,305.0,1.0,MEDIUM,9.0,False,,,7.0,1,True,True,Haas F1 Team
BEA,87,4.0,98.837,25.874,30.092,42.871,270.0,259.0,272.0,299.0,1.0,MEDIUM,10.0,False,,,7.0,1,False,True,Haas F1 Team
BEA,87,5.0,99.562,26.054,30.283,43.225,277.0,265.0,275.0,305.0,1.0,MEDIUM,11.0,False,,,7.0,1,False,True,Haas F1 Team
BEA,87,6.0,99.841,26.19,30.251,43.4,274.0,262.0,274.0,301.0,1.0,MEDIUM,12.0,False,,,7.0,1,False,True,Haas F1 Team
BEA,87,7.0,99.174,26.059,29.964,43.151,270.0,262.0,272.0,294.0,1.0,MEDIUM,13.0,False,,,7.0,1,False,True,Haas F1 Team
BEA,87,8.0,99.098,26.076,29.774,43.248,271.0,261.0,273.0,299.0,1.0,MEDIUM,14.0,False,,,7.0,1,False,True,Haas F1 Team
BEA,87,9.0,99.647,26.058,30.277,43.312,271.0,260.0,275.0,298.0,1.0,MEDIUM,15.0,False,,,7.0,1,False,True,Haas F1 Team
BEA,87,10.0,100.139,26.215,30.02,43.904,270.0,258.0,275.0,296.0,1.0,MEDIUM,16.0,False,,,8.0,1,False,True,Haas F1 Team
BEA,87,11.0,99.805,26.419,30.322,43.064,273.0,263.0,276.0,309.0,1.0,MEDIUM,17.0,False,,,8.0,1,False,True,Haas F1 Team
BEA,87,12.0,99.737,26.215,30.254,43.268,278.0,264.0,275.0,299.0,1.0,MEDIUM,18.0,False,,,8.0,1,False,True,Haas F1 Team
BEA,87,13.0,113.209,26.214,30.135,56.86,274.0,265.0,186.0,180.0,1.0,MEDIUM,19.0,False,,,8.0,124,False,False,Haas F1 Team
BEA,87,14.0,137.852,35.792,41.865,60.195,150.0,220.0,150.0,227.0,1.0,MEDIUM,20.0,False,,,6.0,4,False,False,Haas F1 Team
BEA,87,15.0,147.072,38.524,43.918,64.63,195.0,122.0,226.0,102.0,1.0,MEDIUM,21.0,False,,,6.0,4,False,False,Haas F1 Team
BEA,87,16.0,139.717,37.257,41.298,61.162,189.0,202.0,280.0,158.0,1.0,MEDIUM,22.0,False,,,6.0,41,False,False,Haas F1 Team
BEA,87,17.0,99.389,25.733,30.414,43.242,289.0,268.0,279.0,310.0,1.0,MEDIUM,23.0,False,,,8.0,1,False,True,Haas F1 Team
BEA,87,18.0,97.374,25.378,29.567,42.429,282.0,269.0,278.0,324.0,1.0,MEDIUM,24.0,False,,,8.0,1,True,True,Haas F1 Team
BEA,87,19.0,97.603,25.574,29.679,42.35,281.0,268.0,269.0,327.0,1.0,MEDIUM,25.0,False,,,8.0,1,False,True,Haas F1 Team
