Driver,DriverNumber,LapNumber,LapTime_sec,Sector1Time_sec,Sector2Time_sec,Sector3Time_sec,SpeedI1,SpeedI2,SpeedFL,SpeedST,Stint,Compound,TyreLife,FreshTyre,PitOutTime_sec,PitInTime_sec,Position,TrackStatus,IsPersonalBest,IsAccurate,Team
BOT,77,6.0,100.278,26.391,30.952,42.935,271.0,258.0,267.0,330.0,1.0,MEDIUM,6.0,True,,,14.0,1,True,True,Cadillac
BOT,77,7.0,100.875,26.604,30.985,43.286,263.0,253.0,266.0,315.0,1.0,MEDIUM,7.0,True,,,14.0,1,False,True,Cadillac
BOT,77,8.0,101.258,26.882,31.015,43.361,262.0,254.0,267.0,313.0,1.0,MEDIUM,8.0,True,,,14.0,1,False,True,Cadillac
BOT,77,9.0,101.349,26.941,30.99,43.418,262.0,251.0,268.0,310.0,1.0,MEDIUM,9.0,True,,,14.0,1,False,True,Cadillac
BOT,77,10.0,125.131,26.878,35.613,62.64,267.0,203.0,,252.0,1.0,MEDIUM,10.0,True,,4425.503,12.0,124,False,False,Cadillac
BOT,77,11.0,,58.486,40.93,57.367,190.0,227.0,225.0,220.0,2.0,HARD,1.0,True,4453.35,,16.0,4,False,False,Cadillac
BOT,77,12.0,121.448,33.862,33.038,54.548,267.0,234.0,220.0,180.0,2.0,HARD,2.0,True,,,15.0,4,False,False,Cadillac
BOT,77,13.0,139.819,35.481,45.177,59.161,230.0,179.0,271.0,181.0,2.0,HARD,3.0,True,,,15.0,41,False,False,Cadillac
BOT,77,14.0,101.294,26.737,31.46,43.097,278.0,274.0,273.0,332.0,2.0,HARD,4.0,True,,,15.0,1,False,True,Cadillac
BOT,77,15.0,100.006,26.165,30.675,43.166,285.0,260.0,271.0,320.0,2.0,HARD,5.0,True,,,15.0,1,True,True,Cadillac
BOT,77,16.0,99.739,26.191,30.624,42.924,281.0,258.0,270.0,317.0,2.0,HARD,6.0,True,,,15.0,1,True,True,Cadillac
BOT,77,17.0,100.23,26.489,30.745,42.996,280.0,257.0,268.0,313.0,2.0,HARD,7.0,True,,,15.0,12,False,True,Cadillac
BOT,77,18.0,100.099,26.368,30.689,43.042,277.0,258.0,268.0,316.0,2.0,HARD,8.0,True,,,15.0,21,False,True,Cadillac
BOT,77,19.0,100.164,26.517,30.671,42.976,276.0,255.0,267.0,313.0,2.0,HARD,9.0,True,,,15.0,1,False,True,Cadillac
BOT,77,20.0,99.976,26.364,30.626,42.986,275.0,257.0,268.0,310.0,2.0,HARD,10.0,True,,,15.0,1,False,True,Cadillac
BOT,77,21.0,100.045,26.449,30.593,43.003,276.0,256.0,269.0,309.0,2.0,HARD,11.0,True,,,15.0,1,False,True,Cadillac
BOT,77,22.0,99.813,26.212,30.653,42.948,276.0,256.0,270.0,307.0,2.0,HARD,12.0,True,,,15.0,1,False,True,Cadillac
BOT,77,23.0,99.967,26.487,30.566,42.914,271.0,258.0,271.0,305.0,2.0,HARD,13.0,True,,,15.0,1,False,True,Cadillac
BOT,77,24.0,99.846,26.425,30.561,42.86,272.0,256.0,271.0,307.0,2.0,HARD,14.0,True,,,15.0,1,False,True,Cadillac
BOT,77,25.0,99.813,26.2,30.699,42.914,274.0,258.0,270.0,306.0,2.0,HARD,15.0,True,,,15.0,1,False,True,Cadillac
BOT,77,26.0,99.744,26.309,30.445,42.99,275.0,258.0,270.0,306.0,2.0,HARD,16.0,True,,,15.0,1,False,True,Cadillac
BOT,77,27.0,100.805,26.104,30.394,44.307,278.0,258.0,268.0,301.0,2.0,HARD,17.0,True,,,15.0,12,False,True,Cadillac
BOT,77,28.0,99.636,26.274,30.448,42.914,277.0,259.0,271.0,311.0,2.0,HARD,18.0,True,,,15.0,1,True,True,Cadillac
BOT,77,29.0,99.566,26.098,30.501,42.967,278.0,257.0,271.0,311.0,2.0,HARD,19.0,True,,,15.0,1,True,True,Cadillac
BOT,77,30.0,99.692,26.301,30.429,42.962,277.0,258.0,273.0,306.0,2.0,HARD,20.0,True,,,14.0,1,False,True,Cadillac
BOT,77,31.0,99.768,26.106,30.87,42.792,278.0,260.0,275.0,312.0,2.0,HARD,21.0,True,,,15.0,1,False,True,Cadillac
BOT,77,32.0,99.542,26.151,30.446,42.945,280.0,258.0,273.0,307.0,2.0,HARD,22.0,True,,,15.0,1,True,True,Cadillac
BOT,77,33.0,101.146,26.832,30.937,43.377,282.0,261.0,270.0,310.0,2.0,HARD,23.0,True,,,14.0,12,False,True,Cadillac
BOT,77,34.0,99.695,26.516,30.445,42.734,274.0,262.0,270.0,307.0,2.0,HARD,24.0,True,,,14.0,1,False,True,Cadillac
BOT,77,35.0,99.539,26.304,30.277,42.958,279.0,260.0,271.0,305.0,2.0,HARD,25.0,True,,,14.0,1,True,True,Cadillac
BOT,77,36.0,100.552,26.353,31.324,42.875,277.0,262.0,272.0,315.0,2.0,HARD,26.0,True,,,14.0,1,False,True,Cadillac
BOT,77,37.0,99.444,26.253,30.429,42.762,278.0,259.0,273.0,312.0,2.0,HARD,27.0,True,,,14.0,1,True,True,Cadillac
BOT,77,38.0,100.047,26.13,30.527,43.39,276.0,260.0,272.0,310.0,2.0,HARD,28.0,True,,,15.0,1,False,True,Cadillac
BOT,77,39.0,99.734,26.45,30.283,43.001,270.0,260.0,269.0,319.0,2.0,HARD,29.0,True,,,15.0,1,False,True,Cadillac
BOT,77,40.0,100.571,27.407,30.087,43.077,274.0,260.0,272.0,306.0,2.0,HARD,30.0,True,,,15.0,1,False,True,Cadillac
BOT,77,41.0,100.077,26.195,30.027,43.855,271.0,258.0,271.0,292.0,2.0,HARD,31.0,True,,,15.0,1,False,True,Cadillac
BOT,77,42.0,99.02,26.101,30.045,42.874,275.0,261.0,273.0,304.0,2.0,HARD,32.0,True,,,15.0,1,True,True,Cadillac
BOT,77,43.0,99.461,26.138,29.91,43.413,273.0,258.0,273.0,302.0,2.0,HARD,33.0,True,,,15.0,1,False,True,Cadillac
BOT,77,44.0,98.914,26.051,30.038,42.825,274.0,262.0,274.0,313.0,2.0,HARD,34.0,True,,,15.0,1,True,True,Cadillac
BOT,77,45.0,100.379,25.99,30.076,44.313,271.0,259.0,275.0,305.0,2.0,HARD,35.0,True,,,15.0,1,False,True,Cadillac
BOT,77,46.0,99.658,26.021,30.022,43.615,274.0,261.0,275.0,265.0,2.0,HARD,36.0,True,,,14.0,1,False,True,Cadillac
BOT,77,47.0,98.93,26.086,30.061,42.783,272.0,261.0,274.0,313.0,2.0,HARD,37.0,True,,,13.0,1,False,True,Cadillac
BOT,77,48.0,99.135,26.175,29.953,43.007,274.0,260.0,272.0,306.0,2.0,HARD,38.0,True,,,13.0,1,False,True,Cadillac
BOT,77,49.0,99.212,26.108,30.008,43.096,274.0,261.0,272.0,304.0,2.0,HARD,39.0,True,,,13.0,1,False,True,Cadillac
BOT,77,50.0,99.327,26.214,29.909,43.204,274.0,261.0,272.0,301.0,2.0,HARD,40.0,True,,,13.0,1,False,True,Cadillac
BOT,77,51.0,99.581,26.336,30.143,43.102,266.0,260.0,273.0,307.0,2.0,HARD,41.0,True,,,13.0,1,False,True,Cadillac
BOT,77,52.0,99.423,26.241,30.155,43.027,271.0,259.0,274.0,306.0,2.0,HARD,42.0,True,,,13.0,12,False,True,Cadillac
BOT,77,53.0,99.353,26.181,30.107,43.065,274.0,259.0,274.0,305.0,2.0,HARD,43.0,True,,,13.0,1,False,True,Cadillac
BOT,77,54.0,99.423,26.023,30.297,43.103,273.0,259.0,275.0,308.0,2.0,HARD,44.0,True,,,13.0,1,False,True,Cadillac
BOT,77,55.0,98.393,25.855,29.825,42.713,274.0,260.0,271.0,300.0,2.0,HARD,45.0,True,,,13.0,1,True,True,Cadillac
PIA,81,1.0,,,,,,,,,1.0,MEDIUM,1.0,True,,,,12,False,False,McLaren
BEA,87,1.0,107.851,,30.969,47.198,298.0,251.0,254.0,340.0,1.0,MEDIUM,1.0,True,,,12.0,12,False,False,Haas F1 Team
BEA,87,2.0,101.136,26.995,30.997,43.144,273.0,262.0,269.0,331.0,1.0,MEDIUM,2.0,True,,,12.0,1,True,True,Haas F1 Team
BEA,87,3.0,99.715,26.962,30.362,42.391,268.0,258.0,270.0,339.0,1.0,MEDIUM,3.0,True,,,12.0,1,True,True,Haas F1 Team
BEA,87,4.0,99.18,26.545,30.225,42.41,270.0,262.0,272.0,333.0,1.0,MEDIUM,4.0,True,,,12.0,1,True,True,Haas F1 Team
BEA,87,5.0,99.504,26.485,30.442,42.577,272.0,259.0,272.0,340.0,1.0,MEDIUM,5.0,True,,,12.0,1,False,True,Haas F1 Team
BEA,87,6.0,98.61,25.953,30.169,42.488,269.0,260.0,273.0,329.0,1.0,MEDIUM,6.0,True,,,11.0,1,True,True,Haas F1 Team
BEA,87,7.0,99.323,26.1,30.476,42.747,271.0,258.0,272.0,336.0,1.0,MEDIUM,7.0,True,,,11.0,1,False,True,Haas F1 Team
BEA,87,8.0,99.436,26.217,30.611,42.608,272.0,261.0,272.0,334.0,1.0,MEDIUM,8.0,True,,,11.0,1,False,True,Haas F1 Team
BEA,87,9.0,99.71,26.329,30.76,42.621,271.0,257.0,254.0,333.0,1.0,MEDIUM,9.0,True,,,9.0,1,False,True,Haas F1 Team
BEA,87,10.0,117.43,26.336,30.168,60.926,266.0,255.0,,258.0,1.0,MEDIUM,10.0,True,,4404.518,10.0,124,False,False,Haas F1 Team
BEA,87,11.0,,52.49,40.239,59.301,192.0,218.0,225.0,198.0,2.0,HARD,1.0,True,4427.503,,10.0,4,False,False,Haas F1 Team
BEA,87,12.0,140.475,36.414,41.154,62.907,187.0,214.0,146.0,98.0,2.0,HARD,2.0,True,,,10.0,4,False,False,Haas F1 Team
BEA,87,13.0,144.54,36.284,45.107,63.149,197.0,161.0,270.0,175.0,2.0,HARD,3.0,True,,,10.0,41,False,False,Haas F1 Team
BEA,87,14.0,99.24,26.103,30.378,42.759,284.0,272.0,269.0,342.0,2.0,HARD,4.0,True,,,8.0,1,False,True,Haas F1 Team
BEA,87,15.0,99.289,26.229,30.381,42.679,280.0,261.0,272.0,343.0,2.0,HARD,5.0,True,,,8.0,1,False,True,Haas F1 Team
BEA,87,16.0,98.269,26.064,29.975,42.23,269.0,259.0,272.0,327.0,2.0,HARD,6.0,True,,,7.0,1,True,True,Haas F1 Team
BEA,87,17.0,98.343,25.952,29.696,42.695,269.0,260.0,271.0,315.0,2.0,HARD,7.0,True,,,7.0,1,False,True,Haas F1 Team
BEA,87,18.0,98.197,25.907,29.658,42.632,274.0,259.0,256.0,327.0,2.0,HARD,8.0,True,,,7.0,12,True,True,Haas F1 Team
BEA,87,19.0,99.009,25.981,30.329,42.699,273.0,260.0,257.0,328.0,2.0,HARD,9.0,True,,,6.0,1,False,True,Haas F1 Team
BEA,87,20.0,98.618,26.152,29.786,42.68,272.0,260.0,250.0,325.0,2.0,HARD,10.0,True,,,5.0,1,False,True,Haas F1 Team
BEA,87,21.0,98.526,26.602,29.775,42.149,272.0,261.0,268.0,315.0,2.0,HARD,11.0,True,,,5.0,1,False,True,Haas F1 Team
BEA,87,22.0,97.867,25.899,29.578,42.39,267.0,252.0,269.0,301.0,2.0,HARD,12.0,True,,,5.0,1,True,True,Haas F1 Team
BEA,87,23.0,97.615,25.88,29.454,42.281,265.0,253.0,272.0,302.0,2.0,HARD,13.0,True,,,5.0,1,True,True,Haas F1 Team
BEA,87,24.0,97.86,25.753,29.62,42.487,264.0,251.0,268.0,300.0,2.0,HARD,14.0,True,,,5.0,1,False,True,Haas F1 Team
BEA,87,25.0,97.68,25.942,29.495,42.243,266.0,252.0,273.0,303.0,2.0,HARD,15.0,True,,,5.0,1,False,True,Haas F1 Team
BEA,87,26.0,97.392,25.68,29.397,42.315,264.0,254.0,271.0,300.0,2.0,HARD,16.0,True,,,5.0,1,True,True,Haas F1 Team
BEA,87,27.0,97.405,25.83,29.329,42.246,267.0,255.0,274.0,302.0,2.0,HARD,17.0,True,,,5.0,1,False,True,Haas F1 Team
BEA,87,28.0,97.638,25.728,29.416,42.494,265.0,255.0,272.0,302.0,2.0,HARD,18.0,True,,,5.0,12,False,True,Haas F1 Team
BEA,87,29.0,97.684,25.876,29.507,42.301,265.0,257.0,275.0,301.0,2.0,HARD,19.0,True,,,5.0,1,False,True,Haas F1 Team
BEA,87,30.0,97.276,25.616,29.364,42.296,267.0,253.0,273.0,302.0,2.0,HARD,20.0,True,,,5.0,1,True,True,Haas F1 Team
BEA,87,31.0,97.583,25.822,29.395,42.366,264.0,253.0,274.0,302.0,2.0,HARD,21.0,True,,,5.0,1,False,True,Haas F1 Team
BEA,87,32.0,97.496,25.749,29.516,42.231,266.0,253.0,275.0,303.0,2.0,HARD,22.0,True,,,5.0,1,False,True,Haas F1 Team
BEA,87,33.0,97.267,25.673,29.373,42.221,265.0,256.0,272.0,302.0,2.0,HARD,23.0,True,,,5.0,12,True,True,Haas F1 Team
BEA,87,34.0,97.395,25.837,29.278,42.28,268.0,252.0,274.0,303.0,2.0,HARD,24.0,True,,,5.0,1,False,True,Haas F1 Team
BEA,87,35.0,97.42,25.684,29.313,42.423,270.0,256.0,272.0,300.0,2.0,HARD,25.0,True,,,5.0,1,False,True,Haas F1 Team
BEA,87,36.0,97.48,25.802,29.289,42.389,270.0,259.0,275.0,301.0,2.0,HARD,26.0,True,,,5.0,1,False,True,Haas F1 Team
BEA,87,37.0,97.242,25.653,29.382,42.207,265.0,257.0,275.0,301.0,2.0,HARD,27.0,True,,,5.0,1,True,True,Haas F1 Team
BEA,87,38.0,97.222,25.669,29.284,42.269,264.0,254.0,275.0,302.0,2.0,HARD,28.0,True,,,5.0,1,True,True,Haas F1 Team
BEA,87,39.0,97.043,25.602,29.17,42.271,266.0,258.0,275.0,302.0,2.0,HARD,29.0,True,,,5.0,1,True,True,Haas F1 Team
BEA,87,40.0,97.153,25.551,29.284,42.318,268.0,257.0,275.0,300.0,2.0,HARD,30.0,True,,,5.0,1,False,True,Haas F1 Team
BEA,87,41.0,97.029,25.444,29.283,42.302,272.0,256.0,276.0,301.0,2.0,HARD,31.0,True,,,5.0,1,True,True,Haas F1 Team
BEA,87,42.0,97.712,25.463,29.29,42.959,270.0,258.0,266.0,299.0,2.0,HARD,32.0,True,,,5.0,1,False,True,Haas F1 Team
BEA,87,43.0,97.214,25.801,29.152,42.261,273.0,257.0,276.0,301.0,2.0,HARD,33.0,True,,,5.0,1,False,True,Haas F1 Team
BEA,87,44.0,97.416,25.505,29.32,42.591,272.0,257.0,275.0,301.0,2.0,HARD,34.0,True,,,5.0,1,False,True,Haas F1 Team
BEA,87,45.0,97.232,25.495,29.325,42.412,269.0,257.0,275.0,301.0,2.0,HARD,35.0,True,,,5.0,1,False,True,Haas F1 Team
BEA,87,46.0,97.301,25.54,29.348,42.413,267.0,258.0,276.0,302.0,2.0,HARD,36.0,True,,,5.0,1,False,True,Haas F1 Team
BEA,87,47.0,96.805,25.469,29.166,42.17,270.0,260.0,276.0,304.0,2.0,HARD,37.0,True,,,5.0,1,True,True,Haas F1 Team
BEA,87,48.0,97.238,25.443,29.293,42.502,272.0,260.0,277.0,307.0,2.0,HARD,38.0,True,,,5.0,1,False,True,Haas F1 Team
BEA,87,49.0,97.642,25.501,29.67,42.471,271.0,262.0,273.0,301.0,2.0,HARD,39.0,True,,,5.0,1,False,True,Haas F1 Team
BEA,87,50.0,96.989,25.619,29.069,42.301,273.0,259.0,277.0,300.0,2.0,HARD,40.0,True,,,5.0,1,False,True,Haas F1 Team
BEA,87,51.0,96.825,25.327,29.145,42.353,272.0,257.0,277.0,301.0,2.0,HARD,41.0,True,,,5.0,1,False,True,Haas F1 Team
BEA,87,52.0,96.778,25.448,29.198,42.132,268.0,258.0,276.0,302.0,2.0,HARD,42.0,True,,,5.0,1,True,True,Haas F1 Team
BEA,87,53.0,96.68,25.325,29.105,42.25,272.0,260.0,277.0,303.0,2.0,HARD,43.0,True,,,5.0,12,True,True,Haas F1 Team
BEA,87,54.0,96.788,25.42,29.088,42.28,271.0,261.0,277.0,303.0,2.0,HARD,44.0,True,,,5.0,1,False,True,Haas F1 Team
BEA,87,55.0,96.648,25.384,29.169,42.095,271.0,259.0,277.0,306.0,2.0,HARD,45.0,True,,,5.0,1,True,True,Haas F1 Team
BEA,87,56.0,96.429,25.226,29.121,42.082,275.0,270.0,254.0,327.0,2.0,HARD,46.0,True,,,5.0,1,True,True,Haas F1 Team
