Driver,DriverNumber,LapNumber,LapTime_sec,Sector1Time_sec,Sector2Time_sec,Sector3Time_sec,SpeedI1,SpeedI2,SpeedFL,SpeedST,Stint,Compound,TyreLife,FreshTyre,PitOutTime_sec,PitInTime_sec,Position,TrackStatus,IsPersonalBest,IsAccurate,Team
ANT,12,12.0,129.682,40.974,29.373,59.335,224.0,145.0,,165.0,1.0,MEDIUM,12.0,True,,4793.658,5.0,6,False,False,Mercedes
ANT,12,13.0,117.691,43.264,28.321,46.106,211.0,121.0,211.0,227.0,2.0,HARD,1.0,True,4814.928,,5.0,67,False,False,Mercedes
ANT,12,14.0,86.679,32.153,18.212,36.314,266.0,301.0,286.0,226.0,2.0,HARD,2.0,True,,,5.0,71,False,False,Mercedes
ANT,12,15.0,83.287,29.346,17.73,36.211,267.0,310.0,316.0,295.0,2.0,HARD,3.0,True,,,5.0,1,True,True,Mercedes
ANT,12,16.0,83.618,29.345,17.992,36.281,255.0,295.0,289.0,292.0,2.0,HARD,4.0,True,,,4.0,1,False,True,Mercedes
ANT,12,17.0,83.26,29.46,17.93,35.87,261.0,301.0,293.0,294.0,2.0,HARD,5.0,True,,,4.0,1,True,True,Mercedes
ANT,12,18.0,90.982,29.138,17.897,43.947,252.0,298.0,227.0,296.0,2.0,HARD,6.0,True,,,4.0,126,False,False,Mercedes
ANT,12,19.0,115.334,40.684,24.847,49.803,189.0,223.0,209.0,196.0,2.0,HARD,7.0,True,,,4.0,6,False,False,Mercedes
ANT,12,20.0,88.479,34.654,17.884,35.941,265.0,297.0,297.0,224.0,2.0,HARD,8.0,True,,,4.0,671,False,False,Mercedes
ANT,12,21.0,82.781,28.955,17.927,35.899,267.0,298.0,287.0,298.0,2.0,HARD,9.0,True,,,4.0,1,True,True,Mercedes
ANT,12,22.0,82.862,28.856,17.864,36.142,273.0,301.0,293.0,292.0,2.0,HARD,10.0,True,,,4.0,1,False,True,Mercedes
ANT,12,23.0,82.582,28.958,17.767,35.857,264.0,288.0,294.0,294.0,2.0,HARD,11.0,True,,,4.0,1,True,True,Mercedes
ANT,12,24.0,83.222,29.329,17.828,36.065,266.0,303.0,293.0,291.0,2.0,HARD,12.0,True,,,4.0,1,False,True,Mercedes
ANT,12,25.0,84.545,29.326,17.855,37.364,260.0,298.0,294.0,296.0,2.0,HARD,13.0,True,,,3.0,1,False,True,Mercedes
ANT,12,26.0,83.138,29.311,17.911,35.916,264.0,301.0,296.0,295.0,2.0,HARD,14.0,True,,,3.0,1,False,True,Mercedes
ANT,12,27.0,83.103,29.187,17.915,36.001,260.0,300.0,294.0,299.0,2.0,HARD,15.0,True,,,3.0,1,False,True,Mercedes
ANT,12,28.0,83.03,29.174,17.872,35.984,260.0,301.0,296.0,298.0,2.0,HARD,16.0,True,,,2.0,1,False,True,Mercedes
ANT,12,29.0,82.968,29.145,17.888,35.935,265.0,300.0,296.0,300.0,2.0,HARD,17.0,True,,,2.0,1,False,True,Mercedes
ANT,12,30.0,82.889,29.144,17.803,35.942,265.0,303.0,298.0,298.0,2.0,HARD,18.0,True,,,2.0,1,False,True,Mercedes
ANT,12,31.0,82.88,29.175,17.772,35.933,264.0,306.0,299.0,301.0,2.0,HARD,19.0,True,,,2.0,1,False,True,Mercedes
ANT,12,32.0,83.239,29.509,17.78,35.95,265.0,303.0,301.0,295.0,2.0,HARD,20.0,True,,,2.0,1,False,True,Mercedes
ANT,12,33.0,83.017,29.36,17.772,35.885,264.0,304.0,300.0,306.0,2.0,HARD,21.0,True,,,2.0,1,False,True,Mercedes
ANT,12,34.0,98.387,29.416,29.491,39.48,265.0,187.0,306.0,300.0,2.0,HARD,22.0,True,,,2.0,167,False,False,Mercedes
ANT,12,35.0,83.292,29.604,17.871,35.817,264.0,299.0,297.0,304.0,2.0,HARD,23.0,True,,,2.0,1,False,True,Mercedes
ANT,12,36.0,82.865,29.264,17.788,35.813,267.0,299.0,296.0,302.0,2.0,HARD,24.0,True,,,2.0,1,False,True,Mercedes
ANT,12,37.0,82.966,29.271,17.847,35.848,265.0,299.0,295.0,301.0,2.0,HARD,25.0,True,,,2.0,1,False,True,Mercedes
ANT,12,38.0,82.989,29.155,17.873,35.961,273.0,299.0,289.0,302.0,2.0,HARD,26.0,True,,,2.0,1,False,True,Mercedes
ANT,12,39.0,82.921,29.196,17.847,35.878,263.0,300.0,295.0,295.0,2.0,HARD,27.0,True,,,2.0,1,False,True,Mercedes
ANT,12,40.0,82.672,29.1,17.868,35.704,257.0,300.0,298.0,297.0,2.0,HARD,28.0,True,,,2.0,1,False,True,Mercedes
ANT,12,41.0,82.928,29.162,17.803,35.963,260.0,302.0,298.0,301.0,2.0,HARD,29.0,True,,,2.0,1,False,True,Mercedes
ANT,12,42.0,82.942,29.075,17.803,36.064,264.0,303.0,302.0,301.0,2.0,HARD,30.0,True,,,2.0,1,False,True,Mercedes
ANT,12,43.0,83.015,29.244,17.82,35.951,264.0,301.0,298.0,306.0,2.0,HARD,31.0,True,,,2.0,1,False,True,Mercedes
ANT,12,44.0,83.079,29.252,17.743,36.084,264.0,303.0,298.0,303.0,2.0,HARD,32.0,True,,,2.0,1,False,True,Mercedes
ANT,12,45.0,83.123,29.311,17.763,36.049,259.0,302.0,297.0,304.0,2.0,HARD,33.0,True,,,2.0,1,False,True,Mercedes
ANT,12,46.0,83.038,29.35,17.698,35.99,261.0,303.0,299.0,301.0,2.0,HARD,34.0,True,,,2.0,1,False,True,Mercedes
ANT,12,47.0,83.066,29.276,17.687,36.103,265.0,306.0,298.0,301.0,2.0,HARD,35.0,True,,,2.0,1,False,True,Mercedes
ANT,12,48.0,82.992,29.415,17.461,36.116,266.0,313.0,292.0,301.0,2.0,HARD,36.0,True,,,2.0,1,False,True,Mercedes
ANT,12,49.0,83.245,29.403,17.728,36.114,262.0,303.0,292.0,295.0,2.0,HARD,37.0,True,,,2.0,1,False,True,Mercedes
ANT,12,50.0,82.903,29.148,17.703,36.052,262.0,303.0,294.0,298.0,2.0,HARD,38.0,True,,,2.0,1,False,True,Mercedes
ANT,12,51.0,82.625,29.108,17.706,35.811,261.0,303.0,297.0,301.0,2.0,HARD,39.0,True,,,2.0,1,False,True,Mercedes
ANT,12,52.0,82.558,28.925,17.654,35.979,271.0,303.0,295.0,302.0,2.0,HARD,40.0,True,,,2.0,1,True,True,Mercedes
ANT,12,53.0,82.613,29.088,17.651,35.874,264.0,307.0,300.0,301.0,2.0,HARD,41.0,True,,,2.0,1,False,True,Mercedes
ANT,12,54.0,82.842,29.051,17.58,36.211,262.0,312.0,298.0,305.0,2.0,HARD,42.0,True,,,2.0,1,False,True,Mercedes
ANT,12,55.0,82.928,29.332,17.668,35.928,267.0,304.0,293.0,304.0,2.0,HARD,43.0,True,,,2.0,1,False,True,Mercedes
ANT,12,56.0,82.603,29.022,17.718,35.863,264.0,304.0,293.0,300.0,2.0,HARD,44.0,True,,,2.0,1,False,True,Mercedes
ANT,12,57.0,82.417,28.926,17.66,35.831,264.0,303.0,298.0,301.0,2.0,HARD,45.0,True,,,2.0,1,True,True,Mercedes
ANT,12,58.0,82.653,29.285,17.53,35.838,271.0,308.0,313.0,306.0,2.0,HARD,46.0,True,,,2.0,1,False,True,Mercedes
ALO,14,1.0,98.271,,18.649,38.704,239.0,309.0,297.0,203.0,1.0,SOFT,1.0,True,,,10.0,1,False,False,Aston Martin
ALO,14,2.0,87.598,31.374,18.457,37.767,250.0,289.0,294.0,251.0,1.0,SOFT,2.0,True,,,10.0,1,True,True,Aston Martin
ALO,14,3.0,88.035,30.633,18.4,39.002,253.0,289.0,296.0,280.0,1.0,SOFT,3.0,True,,,12.0,1,False,True,Aston Martin
ALO,14,4.0,87.424,31.163,18.447,37.814,250.0,288.0,289.0,261.0,1.0,SOFT,4.0,True,,,12.0,1,True,True,Aston Martin
ALO,14,5.0,88.835,31.303,18.529,39.003,251.0,294.0,292.0,289.0,1.0,SOFT,5.0,True,,,14.0,1,False,True,Aston Martin
ALO,14,6.0,88.763,30.861,18.522,39.38,252.0,285.0,294.0,270.0,1.0,SOFT,6.0,True,,,16.0,1,False,True,Aston Martin
ALO,14,7.0,87.876,30.794,18.262,38.82,253.0,308.0,292.0,268.0,1.0,SOFT,7.0,True,,,17.0,1,False,True,Aston Martin
ALO,14,8.0,86.792,30.618,18.468,37.706,251.0,286.0,287.0,284.0,1.0,SOFT,8.0,True,,,17.0,1,True,True,Aston Martin
ALO,14,9.0,87.04,30.452,18.65,37.938,250.0,293.0,283.0,288.0,1.0,SOFT,9.0,True,,,16.0,1,False,True,Aston Martin
ALO,14,10.0,87.475,30.587,18.88,38.008,250.0,285.0,281.0,284.0,1.0,SOFT,10.0,True,,,16.0,1,False,True,Aston Martin
ALO,14,11.0,119.99,30.773,19.575,69.642,251.0,225.0,,276.0,1.0,SOFT,11.0,True,,4724.236,17.0,16,False,False,Aston Martin
ALO,14,12.0,122.34,44.091,34.546,43.703,214.0,127.0,277.0,202.0,2.0,SOFT,1.0,True,4750.242,,16.0,6,False,False,Aston Martin
ALO,14,13.0,,35.885,25.378,,203.0,233.0,,251.0,2.0,SOFT,2.0,True,,4969.657,19.0,6712,False,False,Aston Martin
ALO,14,14.0,98.828,42.346,18.951,37.531,241.0,271.0,288.0,190.0,3.0,SOFT,3.0,False,5942.289,,19.0,1,False,False,Aston Martin
ALO,14,15.0,85.713,29.879,18.494,37.34,251.0,275.0,285.0,283.0,3.0,SOFT,4.0,False,,,19.0,1,True,True,Aston Martin
ALO,14,16.0,86.131,30.073,18.874,37.184,252.0,266.0,282.0,279.0,3.0,SOFT,5.0,False,,,18.0,1,False,True,Aston Martin
ALO,14,17.0,86.376,30.067,19.021,37.288,252.0,263.0,283.0,275.0,3.0,SOFT,6.0,False,,,18.0,1,False,True,Aston Martin
ALO,14,18.0,85.908,30.043,18.796,37.069,252.0,265.0,285.0,277.0,3.0,SOFT,7.0,False,,,18.0,1,False,True,Aston Martin
ALO,14,19.0,88.14,30.071,18.904,39.165,253.0,259.0,284.0,276.0,3.0,SOFT,8.0,False,,,18.0,1,False,True,Aston Martin
ALO,14,20.0,86.641,30.312,18.834,37.495,259.0,259.0,284.0,278.0,3.0,SOFT,9.0,False,,,18.0,1,False,True,Aston Martin
ALO,14,21.0,88.082,31.697,18.782,37.603,253.0,284.0,285.0,276.0,3.0,SOFT,10.0,False,,,18.0,1,False,True,Aston Martin
ALO,14,22.0,,30.824,30.521,,190.0,208.0,,265.0,3.0,SOFT,11.0,False,,6747.205,18.0,167,False,False,Aston Martin
LEC,16,1.0,91.929,,18.663,36.681,248.0,280.0,277.0,244.0,1.0,MEDIUM,1.0,True,,,1.0,1,False,False,Ferrari
LEC,16,2.0,86.212,30.116,18.18,37.916,247.0,289.0,300.0,269.0,1.0,MEDIUM,2.0,True,,,2.0,1,True,True,Ferrari
LEC,16,3.0,85.453,30.141,17.876,37.436,250.0,306.0,285.0,275.0,1.0,MEDIUM,3.0,True,,,1.0,1,True,True,Ferrari
LEC,16,4.0,84.553,29.99,18.045,36.518,254.0,289.0,293.0,271.0,1.0,MEDIUM,4.0,True,,,1.0,1,True,True,Ferrari
LEC,16,5.0,83.981,29.542,18.008,36.431,255.0,289.0,291.0,288.0,1.0,MEDIUM,5.0,True,,,1.0,1,True,True,Ferrari
LEC,16,6.0,84.822,29.775,18.075,36.972,252.0,288.0,293.0,283.0,1.0,MEDIUM,6.0,True,,,1.0,1,False,True,Ferrari
LEC,16,7.0,84.034,29.693,18.01,36.331,256.0,288.0,295.0,288.0,1.0,MEDIUM,7.0,True,,,1.0,1,False,True,Ferrari
LEC,16,8.0,85.563,30.478,18.017,37.068,275.0,298.0,276.0,294.0,1.0,MEDIUM,8.0,True,,,1.0,1,False,True,Ferrari
LEC,16,9.0,85.602,30.791,18.247,36.564,274.0,280.0,295.0,277.0,1.0,MEDIUM,9.0,True,,,1.0,1,False,True,Ferrari
LEC,16,10.0,83.977,29.824,17.963,36.19,252.0,289.0,295.0,294.0,1.0,MEDIUM,10.0,True,,,1.0,1,True,True,Ferrari
LEC,16,11.0,83.798,29.585,18.082,36.131,274.0,282.0,293.0,292.0,1.0,MEDIUM,11.0,True,,,1.0,1,True,True,Ferrari
LEC,16,12.0,114.008,40.041,28.446,45.521,222.0,137.0,204.0,287.0,1.0,MEDIUM,12.0,True,,,1.0,16,False,False,Ferrari
LEC,16,13.0,115.178,41.178,27.3,46.7,181.0,142.0,175.0,213.0,1.0,MEDIUM,13.0,True,,,1.0,6,False,False,Ferrari
LEC,16,14.0,90.489,35.983,18.192,36.314,273.0,282.0,289.0,218.0,1.0,MEDIUM,14.0,True,,,1.0,671,False,False,Ferrari
LEC,16,15.0,83.765,29.539,17.9,36.326,249.0,287.0,291.0,283.0,1.0,MEDIUM,15.0,True,,,1.0,1,True,True,Ferrari
LEC,16,16.0,83.511,29.393,17.898,36.22,248.0,290.0,297.0,291.0,1.0,MEDIUM,16.0,True,,,1.0,1,True,True,Ferrari
LEC,16,17.0,84.356,29.858,18.083,36.415,275.0,285.0,291.0,300.0,1.0,MEDIUM,17.0,True,,,1.0,1,False,True,Ferrari
LEC,16,18.0,89.602,29.353,18.021,42.228,275.0,290.0,139.0,287.0,1.0,MEDIUM,18.0,True,,,1.0,126,False,False,Ferrari
LEC,16,19.0,113.653,38.364,24.534,50.755,238.0,224.0,229.0,227.0,1.0,MEDIUM,19.0,True,,,1.0,6,False,False,Ferrari
LEC,16,20.0,93.183,38.397,18.486,36.3,186.0,289.0,298.0,230.0,1.0,MEDIUM,20.0,True,,,1.0,671,False,False,Ferrari
LEC,16,21.0,83.322,29.324,17.876,36.122,248.0,292.0,299.0,299.0,1.0,MEDIUM,21.0,True,,,1.0,1,True,True,Ferrari
LEC,16,22.0,83.416,29.349,17.762,36.305,250.0,295.0,297.0,302.0,1.0,MEDIUM,22.0,True,,,1.0,1,False,True,Ferrari
LEC,16,23.0,83.476,29.5,17.655,36.321,244.0,300.0,297.0,299.0,1.0,MEDIUM,23.0,True,,,1.0,1,False,True,Ferrari
LEC,16,24.0,83.66,29.602,17.848,36.21,249.0,292.0,299.0,297.0,1.0,MEDIUM,24.0,True,,,1.0,1,False,True,Ferrari
LEC,16,25.0,97.834,29.658,17.796,50.38,251.0,292.0,,302.0,1.0,MEDIUM,25.0,True,,5963.741,4.0,1,False,False,Ferrari
LEC,16,26.0,89.317,35.37,17.951,35.996,274.0,292.0,298.0,201.0,2.0,HARD,1.0,True,5981.666,,4.0,1,False,False,Ferrari
LEC,16,27.0,83.106,29.434,17.824,35.848,251.0,292.0,302.0,295.0,2.0,HARD,2.0,True,,,4.0,1,True,True,Ferrari
LEC,16,28.0,83.089,29.241,17.821,36.027,249.0,292.0,299.0,303.0,2.0,HARD,3.0,True,,,3.0,1,True,True,Ferrari
LEC,16,29.0,82.987,29.127,17.756,36.104,256.0,292.0,298.0,300.0,2.0,HARD,4.0,True,,,3.0,1,True,True,Ferrari
LEC,16,30.0,83.026,29.173,17.763,36.09,248.0,293.0,301.0,294.0,2.0,HARD,5.0,True,,,3.0,1,False,True,Ferrari
LEC,16,31.0,82.934,29.138,17.745,36.051,256.0,292.0,300.0,302.0,2.0,HARD,6.0,True,,,3.0,1,True,True,Ferrari
LEC,16,32.0,82.947,29.221,17.788,35.938,249.0,292.0,303.0,300.0,2.0,HARD,7.0,True,,,3.0,1,False,True,Ferrari
LEC,16,33.0,83.174,29.301,17.756,36.117,252.0,294.0,302.0,302.0,2.0,HARD,8.0,True,,,3.0,1,False,True,Ferrari
LEC,16,34.0,98.516,32.568,28.471,37.477,105.0,237.0,289.0,295.0,2.0,HARD,9.0,True,,,3.0,167,False,False,Ferrari
LEC,16,35.0,83.542,29.632,17.831,36.079,254.0,294.0,304.0,276.0,2.0,HARD,10.0,True,,,3.0,1,False,True,Ferrari
LEC,16,36.0,84.376,29.478,17.907,36.991,249.0,295.0,301.0,293.0,2.0,HARD,11.0,True,,,3.0,1,False,True,Ferrari
LEC,16,37.0,83.236,29.421,17.866,35.949,256.0,291.0,302.0,297.0,2.0,HARD,12.0,True,,,3.0,1,False,True,Ferrari
LEC,16,38.0,82.579,28.995,17.699,35.885,258.0,293.0,301.0,300.0,2.0,HARD,13.0,True,,,3.0,1,True,True,Ferrari
LEC,16,39.0,82.728,29.142,17.617,35.969,255.0,298.0,301.0,292.0,2.0,HARD,14.0,True,,,3.0,1,False,True,Ferrari
LEC,16,40.0,82.93,29.199,17.741,35.99,253.0,292.0,300.0,301.0,2.0,HARD,15.0,True,,,3.0,1,False,True,Ferrari
LEC,16,41.0,82.995,29.102,17.73,36.163,253.0,292.0,295.0,301.0,2.0,HARD,16.0,True,,,3.0,1,False,True,Ferrari
LEC,16,42.0,82.846,29.167,17.705,35.974,257.0,292.0,301.0,288.0,2.0,HARD,17.0,True,,,3.0,1,False,True,Ferrari
LEC,16,43.0,82.75,29.142,17.651,35.957,253.0,292.0,301.0,298.0,2.0,HARD,18.0,True,,,3.0,1,False,True,Ferrari
LEC,16,44.0,83.094,29.326,17.643,36.125,254.0,297.0,304.0,301.0,2.0,HARD,19.0,True,,,3.0,1,False,True,Ferrari
LEC,16,45.0,83.16,29.378,17.651,36.131,250.0,293.0,300.0,294.0,2.0,HARD,20.0,True,,,3.0,1,False,True,Ferrari
LEC,16,46.0,82.894,29.254,17.685,35.955,256.0,291.0,303.0,291.0,2.0,HARD,21.0,True,,,3.0,1,False,True,Ferrari
LEC,16,47.0,82.952,29.106,17.719,36.127,250.0,291.0,301.0,294.0,2.0,HARD,22.0,True,,,3.0,1,False,True,Ferrari
LEC,16,48.0,82.899,29.299,17.678,35.922,249.0,295.0,303.0,298.0,2.0,HARD,23.0,True,,,3.0,1,False,True,Ferrari
LEC,16,49.0,83.364,29.374,17.664,36.326,249.0,296.0,304.0,301.0,2.0,HARD,24.0,True,,,3.0,1,False,True,Ferrari
LEC,16,50.0,83.2,29.246,17.742,36.212,251.0,300.0,301.0,301.0,2.0,HARD,25.0,True,,,3.0,1,False,True,Ferrari
LEC,16,51.0,82.989,29.359,17.602,36.028,259.0,299.0,306.0,300.0,2.0,HARD,26.0,True,,,3.0,1,False,True,Ferrari
LEC,16,52.0,83.049,29.441,17.598,36.01,256.0,301.0,303.0,304.0,2.0,HARD,27.0,True,,,3.0,1,False,True,Ferrari
LEC,16,53.0,83.014,29.254,17.635,36.125,255.0,292.0,299.0,305.0,2.0,HARD,28.0,True,,,3.0,1,False,True,Ferrari
LEC,16,54.0,83.045,29.077,17.673,36.295,257.0,291.0,298.0,294.0,2.0,HARD,29.0,True,,,3.0,1,False,True,Ferrari
LEC,16,55.0,82.825,29.147,17.624,36.054,257.0,292.0,299.0,288.0,2.0,HARD,30.0,True,,,3.0,1,False,True,Ferrari
LEC,16,56.0,82.965,29.161,17.681,36.123,254.0,288.0,300.0,288.0,2.0,HARD,31.0,True,,,3.0,1,False,True,Ferrari
LEC,16,57.0,83.098,29.245,17.621,36.232,258.0,291.0,293.0,289.0,2.0,HARD,32.0,True,,,3.0,1,False,True,Ferrari
LEC,16,58.0,83.317,29.364,17.704,36.249,261.0,298.0,313.0,277.0,2.0,HARD,33.0,True,,,3.0,1,False,True,Ferrari
STR,18,1.0,103.37,,19.505,40.559,232.0,272.0,292.0,188.0,1.0,MEDIUM,1.0,True,,,20.0,1,False,False,Aston Martin
STR,18,2.0,88.773,31.679,18.599,38.495,248.0,292.0,293.0,244.0,1.0,MEDIUM,2.0,True,,,20.0,1,True,True,Aston Martin
STR,18,3.0,88.58,31.507,18.467,38.606,245.0,297.0,302.0,261.0,1.0,MEDIUM,3.0,True,,,20.0,1,True,True,Aston Martin
STR,18,4.0,88.079,31.176,18.646,38.257,249.0,299.0,304.0,282.0,1.0,MEDIUM,4.0,True,,,20.0,1,True,True,Aston Martin
STR,18,5.0,88.185,31.252,18.541,38.392,247.0,292.0,292.0,281.0,1.0,MEDIUM,5.0,True,,,20.0,1,False,True,Aston Martin
STR,18,6.0,88.202,31.239,18.645,38.318,247.0,285.0,291.0,265.0,1.0,MEDIUM,6.0,True,,,20.0,1,False,True,Aston Martin
STR,18,7.0,87.987,31.152,18.586,38.249,246.0,296.0,288.0,275.0,1.0,MEDIUM,7.0,True,,,20.0,1,True,True,Aston Martin
STR,18,8.0,87.644,30.941,18.662,38.041,249.0,291.0,285.0,278.0,1.0,MEDIUM,8.0,True,,,20.0,1,True,True,Aston Martin
STR,18,9.0,88.072,30.958,18.759,38.355,249.0,278.0,284.0,274.0,1.0,MEDIUM,9.0,True,,,19.0,1,False,True,Aston Martin
STR,18,10.0,87.614,31.028,18.726,37.86,249.0,276.0,284.0,277.0,1.0,MEDIUM,10.0,True,,,19.0,1,True,True,Aston Martin
STR,18,11.0,132.251,30.877,18.895,82.479,249.0,233.0,,278.0,1.0,MEDIUM,11.0,True,,4734.258,19.0,16,False,False,Aston Martin
STR,18,12.0,118.206,43.992,27.8,46.414,202.0,136.0,270.0,198.0,2.0,HARD,1.0,True,4771.102,,18.0,6,False,False,Aston Martin
STR,18,13.0,98.945,40.361,20.569,38.015,229.0,267.0,282.0,142.0,2.0,HARD,2.0,True,,,17.0,671,False,False,Aston Martin
STR,18,14.0,87.008,30.582,18.7,37.726,250.0,269.0,283.0,268.0,2.0,HARD,3.0,True,,,17.0,1,True,True,Aston Martin
STR,18,15.0,86.872,30.449,18.787,37.636,250.0,268.0,282.0,277.0,2.0,HARD,4.0,True,,,17.0,1,True,True,Aston Martin
STR,18,16.0,87.37,30.539,18.86,37.971,248.0,266.0,282.0,277.0,2.0,HARD,5.0,True,,,17.0,1,False,True,Aston Martin
STR,18,17.0,90.502,30.552,18.854,41.096,249.0,267.0,139.0,277.0,2.0,HARD,6.0,True,,,17.0,126,False,False,Aston Martin
STR,18,18.0,114.0,41.181,23.17,49.649,237.0,230.0,270.0,188.0,2.0,HARD,7.0,True,,,17.0,6,False,False,Aston Martin
STR,18,19.0,99.887,39.971,20.637,39.279,181.0,223.0,285.0,198.0,2.0,HARD,8.0,True,,,17.0,671,False,False,Aston Martin
STR,18,20.0,88.097,30.414,18.829,38.854,251.0,284.0,287.0,281.0,2.0,HARD,9.0,True,,,17.0,1,False,True,Aston Martin
STR,18,21.0,87.915,30.951,18.969,37.995,251.0,286.0,262.0,284.0,2.0,HARD,10.0,True,,,17.0,1,False,True,Aston Martin
STR,18,22.0,87.48,30.985,18.744,37.751,256.0,287.0,280.0,245.0,2.0,HARD,11.0,True,,,17.0,1,False,True,Aston Martin
STR,18,23.0,87.511,30.801,19.05,37.66,249.0,258.0,281.0,274.0,2.0,HARD,12.0,True,,,17.0,1,False,True,Aston Martin
STR,18,24.0,87.122,30.653,18.936,37.533,248.0,259.0,281.0,275.0,2.0,HARD,13.0,True,,,17.0,1,False,True,Aston Martin
STR,18,25.0,89.033,30.673,18.907,39.453,251.0,262.0,282.0,275.0,2.0,HARD,14.0,True,,,17.0,1,False,True,Aston Martin
STR,18,26.0,118.866,30.903,18.957,69.006,249.0,289.0,,272.0,2.0,HARD,15.0,True,,6166.531,17.0,1,False,False,Aston Martin
STR,18,27.0,97.514,38.666,19.35,39.498,245.0,259.0,283.0,209.0,3.0,SOFT,1.0,True,6199.975,,17.0,1,False,False,Aston Martin
STR,18,28.0,86.074,30.185,18.792,37.097,252.0,262.0,284.0,276.0,3.0,SOFT,2.0,True,,,17.0,1,True,True,Aston Martin
STR,18,29.0,86.064,30.217,18.613,37.234,252.0,266.0,286.0,276.0,3.0,SOFT,3.0,True,,,17.0,1,True,True,Aston Martin
STR,18,30.0,87.416,30.233,18.674,38.509,252.0,265.0,290.0,275.0,3.0,SOFT,4.0,True,,,17.0,1,False,True,Aston Martin
STR,18,31.0,86.387,30.422,18.577,37.388,251.0,268.0,284.0,276.0,3.0,SOFT,5.0,True,,,17.0,1,False,True,Aston Martin
STR,18,32.0,102.468,31.787,30.644,40.037,252.0,208.0,285.0,273.0,3.0,SOFT,6.0,True,,,17.0,167,False,False,Aston Martin
STR,18,33.0,86.528,30.503,18.728,37.297,251.0,265.0,292.0,274.0,3.0,SOFT,7.0,True,,,17.0,1,False,True,Aston Martin
STR,18,34.0,,30.496,19.613,,252.0,296.0,,298.0,3.0,SOFT,8.0,True,,6918.611,17.0,1,False,False,Aston Martin
STR,18,35.0,95.637,39.439,18.905,37.293,244.0,265.0,290.0,151.0,4.0,SOFT,1.0,True,8000.515,,17.0,1,False,False,Aston Martin
STR,18,36.0,85.41,29.828,18.491,37.091,251.0,268.0,284.0,285.0,4.0,SOFT,2.0,True,,,17.0,1,True,True,Aston Martin
STR,18,37.0,86.32,30.139,18.756,37.425,251.0,261.0,287.0,276.0,4.0,SOFT,3.0,True,,,17.0,1,False,True,Aston Martin
STR,18,38.0,86.37,30.177,18.735,37.458,251.0,262.0,286.0,278.0,4.0,SOFT,4.0,True,,,17.0,1,False,True,Aston Martin
STR,18,39.0,105.889,30.411,18.745,56.733,248.0,261.0,,278.0,4.0,SOFT,5.0,True,,8437.402,17.0,1,False,False,Aston Martin
STR,18,40.0,92.972,36.906,19.049,37.017,247.0,259.0,295.0,209.0,5.0,SOFT,1.0,True,8460.243,,17.0,1,False,False,Aston Martin
STR,18,41.0,85.444,29.694,18.741,37.009,252.0,260.0,285.0,302.0,5.0,SOFT,2.0,True,,,17.0,1,False,True,Aston Martin
STR,18,42.0,85.707,29.973,18.791,36.943,252.0,257.0,283.0,275.0,5.0,SOFT,3.0,True,,,17.0,1,False,True,Aston Martin
STR,18,43.0,85.919,29.948,18.837,37.134,251.0,257.0,283.0,274.0,5.0,SOFT,4.0,True,,,17.0,1,False,True,Aston Martin
ALB,23,1.0,99.376,,19.018,39.109,225.0,290.0,291.0,209.0,1.0,MEDIUM,1.0,True,,,12.0,1,False,False,Williams
ALB,23,2.0,87.78,31.155,18.16,38.465,259.0,285.0,281.0,265.0,1.0,MEDIUM,2.0,True,,,13.0,1,True,True,Williams
ALB,23,3.0,87.512,31.369,18.234,37.909,267.0,310.0,301.0,251.0,1.0,MEDIUM,3.0,True,,,13.0,1,True,True,Williams
ALB,23,4.0,87.911,30.836,18.153,38.922,255.0,293.0,301.0,276.0,1.0,MEDIUM,4.0,True,,,14.0,1,False,True,Williams
ALB,23,5.0,87.176,30.385,18.275,38.516,260.0,318.0,292.0,278.0,1.0,MEDIUM,5.0,True,,,13.0,1,True,True,Williams
ALB,23,6.0,86.436,30.347,18.545,37.544,264.0,297.0,294.0,282.0,1.0,MEDIUM,6.0,True,,,13.0,1,True,True,Williams
ALB,23,7.0,85.688,30.041,18.442,37.205,264.0,300.0,291.0,281.0,1.0,MEDIUM,7.0,True,,,13.0,1,True,True,Williams
ALB,23,8.0,85.558,29.979,18.318,37.261,260.0,301.0,287.0,285.0,1.0,MEDIUM,8.0,True,,,13.0,1,True,True,Williams
ALB,23,9.0,85.728,30.086,18.257,37.385,265.0,301.0,291.0,287.0,1.0,MEDIUM,9.0,True,,,13.0,1,False,True,Williams
ALB,23,10.0,86.03,30.181,18.432,37.417,262.0,299.0,288.0,285.0,1.0,MEDIUM,10.0,True,,,13.0,1,False,True,Williams
ALB,23,11.0,93.98,30.057,18.391,45.532,266.0,299.0,227.0,284.0,1.0,MEDIUM,11.0,True,,,10.0,16,False,False,Williams
ALB,23,12.0,125.578,40.48,27.083,58.015,214.0,169.0,,218.0,1.0,MEDIUM,12.0,True,,4822.785,12.0,6,False,False,Williams
ALB,23,13.0,112.348,44.516,26.746,41.086,174.0,135.0,288.0,223.0,2.0,HARD,1.0,True,4841.19,,12.0,671,False,False,Williams
ALB,23,14.0,85.379,30.09,18.34,36.949,264.0,300.0,290.0,273.0,2.0,HARD,2.0,True,,,12.0,1,True,True,Williams
